:START_ID(Student),:END_ID(Course),:TYPE,term,grade,difficulty:int,timeSpent:int,instructionMode,enjoyment:boolean
HC47409,BIII 100,COMPLETED,Summer2021,B-,4,5,In-person,false
HC47409,CSMM 100-8,COMPLETED,Fall2021,A,3,3,In-person,true
HC47409,CSRR 100,COMPLETED,Fall2021,C+,4,5,Online,false
HC47409,CSEE 200,COMPLETED,Fall2021,B,2,5,In-person,true
HC47409,CSFF 200,COMPLETED,Spring2022,C-,3,7,In-person,false
HC47409,CSQQ 200,COMPLETED,Spring2022,C,3,5,In-person,false
HC47409,CSLL 100,COMPLETED,Spring2022,B,3,4,Hybrid,true
HC47409,BJJJ 100,COMPLETED,Summer2022,B,4,5,In-person,true
HC47409,CSDD 200,COMPLETED,Summer2022,A-,3,5,In-person,true
HC47409,CSPP 100,COMPLETED,Summer2022,B,3,5,Online,true
HC47409,BBBB 200,COMPLETED,Fall2022,A-,1,7,In-person,true
HC47409,BAAA 100,COMPLETED,Fall2022,A-,4,4,Online,true
HC47409,CSUU 100,COMPLETED,Fall2022,B+,3,4,Online,true
HC47409,BAAA 200,COMPLETED,Spring2023,B+,3,7,Online,true
HC47409,BPPP 300,COMPLETED,Spring2023,B,3,11,Online,true
HC47409,CSHH 100,COMPLETED,Spring2023,A,3,6,In-person,true
HC47409,CSYY 200,COMPLETED,Summer2023,B,3,8,In-person,true
HC47409,CSKK 100,COMPLETED,Fall2023,B+,3,6,In-person,true
HC47409,BVVV 200,COMPLETED,Fall2023,A-,2,7,In-person,true
HC47409,CSSS 300,COMPLETED,Fall2023,A-,2,5,Online,true
HC47409,BWWW 200,COMPLETED,Spring2024,B+,2,7,In-person,true
HC47409,CSPP 300,COMPLETED,Summer2024,A-,2,6,Online,true
DT16402,BXXX 100,COMPLETED,Fall2021,C+,3,8,In-person,false
DT16402,CSLL 100-1,COMPLETED,Fall2021,C+,3,5,In-person,false
DT16402,BIII 100,COMPLETED,Fall2021,B+,4,7,Online,true
DT16402,CSMM 100-8,COMPLETED,Fall2021,C-,3,4,In-person,false
DT16402,CSAA 100,COMPLETED,Fall2021,A-,2,4,In-person,true
DT16402,CSDD 200,COMPLETED,Spring2022,C+,3,9,Online,false
DT16402,CSPP 200,COMPLETED,Spring2022,B,2,4,In-person,true
DT16402,CSFF 200,COMPLETED,Spring2022,B,3,5,In-person,true
DT16402,CSKK 100,COMPLETED,Spring2022,B,3,7,In-person,true
DT16402,BTTT 200,COMPLETED,Summer2022,B,2,4,In-person,true
DT16402,BJJJ 100,COMPLETED,Summer2022,C+,4,7,In-person,false
DT16402,CSNN 100,COMPLETED,Summer2022,C+,2,6,In-person,false
DT16402,BLLL 100,COMPLETED,Summer2022,D,3,8,Hybrid,false
DT16402,CSPP 100,COMPLETED,Summer2022,D+,3,4,In-person,false
DT16402,CSMM 100-1,COMPLETED,Fall2022,C+,3,3,In-person,false
DT16402,CSDD 100,COMPLETED,Fall2022,A-,2,3,In-person,true
DT16402,BUUU 100,COMPLETED,Fall2022,B,4,6,Hybrid,true
DT16402,CSII 200-7,COMPLETED,Fall2022,A-,4,8,In-person,true
DT16402,CSUU 100-3,COMPLETED,Fall2022,C,4,5,Online,false
DT16402,CSYY 200-9,COMPLETED,Spring2023,C+,3,6,In-person,false
DT16402,BPPP 300,COMPLETED,Spring2023,A,3,9,Online,true
DT16402,CSJJ 200,COMPLETED,Spring2023,D,3,4,In-person,false
DT16402,CSRR 300,COMPLETED,Spring2023,C+,5,9,In-person,false
DT16402,CSAA 300,COMPLETED,Spring2023,B-,3,8,In-person,false
DT16402,CSKK 300,COMPLETED,Summer2023,C+,4,11,Online,false
DT16402,CSEE 200,COMPLETED,Summer2023,B+,2,6,Online,true
DT16402,CSLL 100,COMPLETED,Summer2023,A-,3,6,Hybrid,true
DT16402,BPPP 100,COMPLETED,Fall2023,C-,4,6,In-person,false
DT16402,CSNN 300,COMPLETED,Fall2023,A-,3,9,Online,true
DT16402,BAAA 100,COMPLETED,Fall2023,B-,4,6,Online,false
DT16402,CSQQ 200,COMPLETED,Fall2023,A-,3,5,Online,true
DT16402,BVVV 300-8,COMPLETED,Spring2024,A-,3,7,In-person,true
DT16402,CSUU 100,COMPLETED,Spring2024,A,3,7,Online,true
DT16402,BJJJ 200-2,COMPLETED,Spring2024,C+,5,6,In-person,false
DT16402,BZZZ 200,COMPLETED,Spring2024,C+,2,4,Online,false
DT16402,CSII 200,COMPLETED,Summer2024,A-,2,6,In-person,true
GZ35594,BAAA 200,COMPLETED,Spring2021,B,3,7,Online,true
GZ35594,CSLL 100,COMPLETED,Spring2021,F,3,5,In-person,false
GZ35594,BAAA 100,COMPLETED,Spring2021,B-,4,5,In-person,false
GZ35594,CSDD 200,COMPLETED,Summer2021,A-,3,9,In-person,true
GZ35594,BIII 100,COMPLETED,Summer2021,A,4,7,Online,true
GZ35594,CSNN 100,COMPLETED,Summer2021,C,2,5,Online,false
GZ35594,CSJJ 100,COMPLETED,Fall2021,B,3,7,Hybrid,true
GZ35594,CSUU 100-3,COMPLETED,Fall2021,A,4,5,In-person,true
GZ35594,BPPP 100,COMPLETED,Fall2021,B,4,4,In-person,true
GZ35594,BVVV 200,COMPLETED,Fall2021,A,2,5,Online,true
GZ35594,CSKK 100,COMPLETED,Spring2022,A-,3,5,Hybrid,true
GZ35594,BPPP 300,COMPLETED,Summer2022,D+,3,7,Hybrid,false
GZ35594,CSAA 100,COMPLETED,Fall2022,B+,2,5,In-person,true
GZ35594,CSPP 300,COMPLETED,Spring2023,A,2,5,Online,true
GZ35594,BLLL 100,COMPLETED,Summer2023,B,3,5,In-person,true
GZ35594,CSPP 100,COMPLETED,Summer2023,C+,3,4,In-person,false
GZ35594,BXXX 100,COMPLETED,Fall2023,B-,3,6,In-person,false
GZ35594,CSOO 200,COMPLETED,Fall2023,A-,5,8,Online,false
GZ35594,CSLL 100-1,COMPLETED,Fall2023,A-,3,7,In-person,true
GZ35594,CSTT 300-2,COMPLETED,Spring2024,A,3,5,In-person,true
GZ35594,CSCC 300,COMPLETED,Summer2024,B,2,6,In-person,true
GZ35594,CSKK 300,COMPLETED,Summer2024,D+,4,8,Online,false
GZ35594,CSEE 200,COMPLETED,Summer2024,B,2,6,Online,true
YJ75527,CSMM 100,COMPLETED,Fall2021,A,2,6,In-person,true
YJ75527,CSMM 100-8,COMPLETED,Fall2021,C+,3,6,In-person,false
YJ75527,CSEE 200,COMPLETED,Fall2021,A-,2,6,In-person,true
YJ75527,BVVV 200,COMPLETED,Fall2021,C-,2,7,Online,false
YJ75527,CSOO 200,COMPLETED,Spring2022,A-,5,10,In-person,false
YJ75527,BJJJ 100,COMPLETED,Spring2022,B-,4,9,In-person,false
YJ75527,CSLL 100,COMPLETED,Spring2022,A,3,7,In-person,true
YJ75527,CSHH 100,COMPLETED,Spring2022,C+,3,5,In-person,false
YJ75527,BIII 100,COMPLETED,Summer2022,C-,4,5,Online,false
YJ75527,CSLL 300,COMPLETED,Summer2022,B,3,7,Online,true
YJ75527,CSPP 100,COMPLETED,Summer2022,A-,3,6,Online,true
YJ75527,CSCC 200,COMPLETED,Fall2022,B,2,4,Online,true
YJ75527,BLLL 100,COMPLETED,Fall2022,A,3,8,Hybrid,true
YJ75527,BPPP 100,COMPLETED,Fall2022,A-,4,6,Online,true
YJ75527,CSPP 200-1,COMPLETED,Fall2022,F,1,3,Hybrid,false
YJ75527,CSAA 100,COMPLETED,Fall2022,A,2,4,In-person,true
YJ75527,CSMM 300,COMPLETED,Spring2023,B+,3,6,In-person,true
YJ75527,CSMM 100-1,COMPLETED,Spring2023,A,3,3,In-person,true
YJ75527,BBBB 200,COMPLETED,Spring2023,C-,1,5,Hybrid,false
YJ75527,CSNN 100,COMPLETED,Summer2023,W,2,4,In-person,false
YJ75527,CSYY 200,COMPLETED,Summer2023,B-,3,6,In-person,false
YJ75527,CSUU 100-3,COMPLETED,Summer2023,B-,4,5,Online,false
YJ75527,BTTT 200,COMPLETED,Summer2023,C,2,5,In-person,false
YJ75527,CSKK 300,COMPLETED,Summer2023,B+,4,11,In-person,true
YJ75527,BKKK 200,COMPLETED,Fall2023,B,4,11,Hybrid,true
YJ75527,BAAA 100,COMPLETED,Spring2024,A,4,8,Online,true
YJ75527,BJJJ 200-2,COMPLETED,Spring2024,A-,5,8,Hybrid,false
YJ75527,CSDD 200,COMPLETED,Summer2024,B-,3,9,Online,false
YJ75527,BEEE 300,COMPLETED,Summer2024,C,3,7,In-person,false
YJ75527,BPPP 300,COMPLETED,Summer2024,C+,3,9,Hybrid,false
LF81268,CSJJ 100,COMPLETED,Fall2023,B,3,5,In-person,true
LF81268,BUUU 100,COMPLETED,Fall2023,D,4,5,Hybrid,false
LF81268,BAAA 100,COMPLETED,Spring2024,B-,4,4,Online,false
LF81268,CSRR 100,COMPLETED,Spring2024,C-,4,5,In-person,false
LF81268,BLLL 100,COMPLETED,Summer2024,C,3,7,In-person,false
LF81268,CSUU 100-3,COMPLETED,Summer2024,A-,4,5,Online,true
CO95040,CSKK 100,COMPLETED,Spring2024,C-,3,5,In-person,false
CO95040,CSEE 200,COMPLETED,Spring2024,C+,2,4,In-person,false
CO95040,BLLL 100,COMPLETED,Spring2024,A,3,5,In-person,true
CO95040,CSLL 100,COMPLETED,Summer2024,A,3,4,Hybrid,true
VY05146,CSKK 100,COMPLETED,Spring2021,C,3,6,Online,false
VY05146,CSPP 100,COMPLETED,Summer2021,A-,3,5,Online,true
VY05146,BLLL 100,COMPLETED,Summer2021,C+,3,8,Hybrid,false
VY05146,CSUU 100-3,COMPLETED,Fall2021,A,4,5,Hybrid,true
VY05146,CSPP 200-1,COMPLETED,Spring2022,A,1,3,Hybrid,true
VY05146,BIII 100,COMPLETED,Summer2022,B-,4,6,Online,false
VY05146,CSKK 300,COMPLETED,Summer2022,C,4,11,In-person,false
VY05146,CSLL 100,COMPLETED,Summer2022,D,3,7,In-person,false
VY05146,CSFF 200,COMPLETED,Fall2022,A,3,9,In-person,true
VY05146,CSMM 100,COMPLETED,Spring2023,B+,2,4,Hybrid,true
VY05146,BJJJ 100,COMPLETED,Spring2023,C,4,10,In-person,false
VY05146,CSDD 200,COMPLETED,Summer2023,B+,3,9,Online,true
VY05146,CSEE 200,COMPLETED,Summer2023,A-,2,3,In-person,true
VY05146,BVVV 200,COMPLETED,Fall2023,C+,2,5,In-person,false
VY05146,CSHH 100,COMPLETED,Spring2024,A,3,9,In-person,true
VY05146,CSYY 400-7,COMPLETED,Spring2024,D,4,13,In-person,false
VY05146,BBBB 200,COMPLETED,Spring2024,A,1,7,Hybrid,true
VY05146,CSNN 100,COMPLETED,Summer2024,B,2,6,In-person,true
VY05146,BPPP 300,COMPLETED,Summer2024,B+,3,10,Hybrid,true
VY05146,CSLL 300,COMPLETED,Summer2024,C+,3,8,Online,false
GL32042,BIII 100,COMPLETED,Fall2022,B-,4,6,In-person,false
GL32042,CSEE 200,COMPLETED,Fall2022,A-,2,4,In-person,true
GL32042,CSUU 100,COMPLETED,Fall2022,C,3,5,Online,false
GL32042,BPPP 300,COMPLETED,Spring2023,B+,3,11,Hybrid,true
GL32042,CSLL 100-1,COMPLETED,Spring2023,C+,3,9,In-person,false
GL32042,BAAA 100,COMPLETED,Spring2023,C+,4,7,Online,false
GL32042,BUUU 100,COMPLETED,Spring2023,B,4,5,In-person,true
GL32042,BTTT 200,COMPLETED,Summer2023,D+,2,5,Online,false
GL32042,CSDD 200,COMPLETED,Summer2023,B+,3,9,In-person,true
GL32042,CSUU 100-3,COMPLETED,Fall2023,C,4,8,In-person,false
GL32042,CSMM 100-1,COMPLETED,Spring2024,B-,3,4,Online,false
GL32042,BJJJ 100,COMPLETED,Spring2024,C+,4,8,In-person,false
GL32042,BXXX 100,COMPLETED,Spring2024,C-,3,7,In-person,false
GL32042,CSMM 100,COMPLETED,Spring2024,B,2,6,In-person,true
GL32042,CSLL 100,COMPLETED,Summer2024,C+,3,5,Online,false
GL32042,CSYY 300,COMPLETED,Summer2024,A,2,7,In-person,true
GL32042,BLLL 100,COMPLETED,Summer2024,B,3,5,Online,true
GL32042,CSPP 100,COMPLETED,Summer2024,B+,3,4,Online,true
YL62376,CSFF 200,COMPLETED,Spring2023,A,3,7,In-person,true
YL62376,BPPP 100,COMPLETED,Spring2023,A,4,5,Online,true
YL62376,BUUU 100,COMPLETED,Spring2023,C,4,7,In-person,false
YL62376,CSDD 200,COMPLETED,Summer2023,C+,3,6,In-person,false
YL62376,CSUU 100-3,COMPLETED,Summer2023,B-,4,6,In-person,false
YL62376,CSPP 100,COMPLETED,Summer2023,C,3,4,Online,false
YL62376,CSNN 100,COMPLETED,Fall2023,A,2,7,In-person,true
YL62376,BXXX 100,COMPLETED,Fall2023,B,3,6,In-person,true
YL62376,CSSS 300,COMPLETED,Spring2024,B-,2,5,Online,false
YL62376,CSMM 100,COMPLETED,Spring2024,C+,2,5,Hybrid,false
YL62376,BVVV 300-8,COMPLETED,Spring2024,B,3,7,In-person,true
YL62376,CSEE 200,COMPLETED,Spring2024,C,2,6,Online,false
YL62376,BLLL 100,COMPLETED,Summer2024,C,3,6,Hybrid,false
YL62376,BTTT 200,COMPLETED,Summer2024,A,2,4,In-person,true
YL62376,BOOO 200,COMPLETED,Summer2024,C,2,5,Online,false
QJ52239,CSDD 200,COMPLETED,Summer2024,B+,3,5,In-person,true
ZA45040,CSUU 100-3,COMPLETED,Spring2024,C+,4,6,Hybrid,false
ZA45040,CSJJ 100,COMPLETED,Spring2024,C,3,5,In-person,false
ZA45040,BIII 100,COMPLETED,Summer2024,C-,4,6,Online,false
ZA45040,BTTT 200,COMPLETED,Summer2024,D,2,3,Online,false
VA23977,CSUU 100,COMPLETED,Fall2021,B-,3,5,In-person,false
VA23977,CSLL 100-1,COMPLETED,Fall2021,B,3,6,In-person,true
VA23977,BVVV 200,COMPLETED,Fall2021,C-,2,6,In-person,false
VA23977,CSAA 100,COMPLETED,Spring2022,A,2,4,In-person,true
VA23977,CSNN 100,COMPLETED,Summer2022,A-,2,6,Online,true
VA23977,BJJJ 100,COMPLETED,Fall2022,B,4,6,In-person,true
VA23977,CSEE 200,COMPLETED,Fall2022,C,2,5,Online,false
VA23977,CSDD 200,COMPLETED,Spring2023,A,3,8,Online,true
VA23977,CSUU 100-3,COMPLETED,Spring2023,A-,4,5,Hybrid,true
VA23977,BKKK 100,COMPLETED,Spring2023,C,3,8,In-person,false
VA23977,BTTT 200,COMPLETED,Summer2023,B,2,3,In-person,true
VA23977,CSPP 100,COMPLETED,Summer2023,A,3,5,Online,true
VA23977,BIII 100,COMPLETED,Summer2023,B,4,6,Online,true
VA23977,CSJJ 200,COMPLETED,Fall2023,B+,3,5,In-person,true
VA23977,BAAA 200,COMPLETED,Fall2023,A,3,6,Online,true
VA23977,BKKK 200,COMPLETED,Fall2023,A-,4,7,In-person,true
VA23977,CSHH 100,COMPLETED,Spring2024,C,3,6,In-person,false
VA23977,BLLL 100,COMPLETED,Spring2024,B,3,8,Hybrid,true
VA23977,CSOO 200,COMPLETED,Spring2024,A-,5,9,Online,false
VA23977,BPPP 300,COMPLETED,Summer2024,A,3,8,In-person,true
VA23977,CSLL 100,COMPLETED,Summer2024,C,3,5,Online,false
ZD54169,CSOO 200,COMPLETED,Spring2023,B-,5,10,Online,false
ZD54169,CSKK 100,COMPLETED,Spring2023,C,3,7,Hybrid,false
ZD54169,BJJJ 100,COMPLETED,Summer2023,A-,4,5,In-person,true
ZD54169,BPPP 100,COMPLETED,Fall2023,B+,4,4,Online,true
ZD54169,BUUU 100,COMPLETED,Fall2023,C+,4,5,Hybrid,false
ZD54169,CSHH 100,COMPLETED,Spring2024,C+,3,6,Hybrid,false
ZD54169,BMMM 200,COMPLETED,Spring2024,D+,4,5,Online,false
ZD54169,CSYY 200,COMPLETED,Summer2024,A-,3,8,In-person,true
ZD54169,CSDD 200,COMPLETED,Summer2024,C,3,7,Online,false
ZD54169,CSPP 100,COMPLETED,Summer2024,C,3,4,Online,false
ET80313,CSUU 100-3,COMPLETED,Fall2023,A-,4,5,Online,true
ET80313,CSDD 100,COMPLETED,Spring2024,B,2,5,In-person,true
ET80313,BJJJ 100,COMPLETED,Spring2024,D+,4,6,In-person,false
ET80313,CSPP 100,COMPLETED,Summer2024,C+,3,4,Online,false
ET80313,BLLL 100,COMPLETED,Summer2024,C+,3,8,Online,false
GA74057,BTTT 200,COMPLETED,Summer2023,C,2,5,In-person,false
GA74057,CSDD 200,COMPLETED,Fall2023,B,3,5,Online,true
GA74057,CSUU 100,COMPLETED,Fall2023,A,3,5,Online,true
GA74057,BLLL 100,COMPLETED,Spring2024,A,3,6,Hybrid,true
GA74057,CSOO 200,COMPLETED,Spring2024,C-,5,11,Online,false
GA74057,CSUU 100-3,COMPLETED,Summer2024,A-,4,5,Online,true
CG58967,BTTT 200,COMPLETED,Fall2023,B-,2,6,In-person,false
CG58967,BIII 100,COMPLETED,Fall2023,C+,4,4,Online,false
CG58967,CSPP 200-1,COMPLETED,Spring2024,A,1,5,Hybrid,true
CG58967,CSUU 100-3,COMPLETED,Summer2024,C,4,5,Online,false
CG58967,CSNN 100,COMPLETED,Summer2024,C-,2,7,Online,false
LI22196,BPPP 100,COMPLETED,Fall2022,B,4,6,In-person,true
LI22196,CSUU 100-3,COMPLETED,Spring2023,C,4,7,Online,false
LI22196,CSMM 100-8,COMPLETED,Spring2023,A-,3,4,In-person,true
LI22196,CSDD 200,COMPLETED,Summer2023,A-,3,6,Online,true
LI22196,BJJJ 200-2,COMPLETED,Fall2023,B,5,7,In-person,false
LI22196,BCCC 200,COMPLETED,Spring2024,C,1,5,In-person,false
LI22196,CSYY 200-9,COMPLETED,Spring2024,C-,3,8,In-person,false
LI22196,BLLL 100,COMPLETED,Summer2024,C-,3,8,Online,false
KR95313,CSEE 200,COMPLETED,Spring2024,B,2,3,In-person,true
KR95313,CSLL 100-1,COMPLETED,Spring2024,B+,3,8,In-person,true
KR95313,BLLL 100,COMPLETED,Spring2024,A-,3,5,Hybrid,true
KR95313,BXXX 100,COMPLETED,Spring2024,B,3,5,In-person,true
KR95313,CSDD 100,COMPLETED,Spring2024,A,2,5,In-person,true
KR95313,BIII 100,COMPLETED,Summer2024,B+,4,5,In-person,true
KR95313,CSPP 100,COMPLETED,Summer2024,C-,3,3,Online,false
KR95313,CSUU 100-3,COMPLETED,Summer2024,D+,4,5,In-person,false
KR95313,BJJJ 100,COMPLETED,Summer2024,B-,4,7,In-person,false
KR95313,CSDD 200,COMPLETED,Summer2024,C+,3,7,Online,false
XJ34807,CSPP 100,COMPLETED,Summer2024,B,3,3,In-person,true
XJ34807,BLLL 100,COMPLETED,Summer2024,B,3,8,Hybrid,true
EV77417,CSLL 100-1,COMPLETED,Spring2024,B-,3,5,In-person,false
EV77417,BTTT 200,COMPLETED,Spring2024,B+,2,5,Online,true
EV77417,BLLL 100,COMPLETED,Summer2024,B-,3,8,Online,false
WZ04429,CSKK 100,COMPLETED,Fall2022,A-,3,7,In-person,true
WZ04429,CSMM 100-1,COMPLETED,Spring2023,A-,3,4,Online,true
WZ04429,BUUU 100,COMPLETED,Spring2023,B+,4,5,Hybrid,true
WZ04429,CSLL 100,COMPLETED,Summer2023,B,3,5,Hybrid,true
WZ04429,CSPP 100,COMPLETED,Summer2023,A,3,3,Online,true
WZ04429,CSFF 200,COMPLETED,Fall2023,A,3,6,In-person,true
WZ04429,CSAA 100,COMPLETED,Fall2023,A-,2,4,In-person,true
WZ04429,CSYY 200-9,COMPLETED,Spring2024,C,3,7,Online,false
WZ04429,CSEE 200,COMPLETED,Summer2024,C,2,4,In-person,false
BQ91971,CSMM 100-8,COMPLETED,Spring2021,A,3,4,In-person,true
BQ91971,CSPP 200-1,COMPLETED,Spring2021,A-,1,4,Hybrid,true
BQ91971,CSRR 100,COMPLETED,Spring2021,W,4,6,Online,false
BQ91971,CSMM 100-1,COMPLETED,Spring2021,B,3,5,Online,true
BQ91971,BLLL 100,COMPLETED,Summer2021,C,3,6,Online,false
BQ91971,CSLL 100,COMPLETED,Summer2021,B,3,6,In-person,true
BQ91971,CSDD 200,COMPLETED,Summer2021,B,3,6,In-person,true
BQ91971,BIII 100,COMPLETED,Summer2021,A,4,5,In-person,true
BQ91971,CSFF 200,COMPLETED,Fall2021,A,3,8,Online,true
BQ91971,CSUU 100-3,COMPLETED,Fall2021,C,4,7,Online,false
BQ91971,BPPP 300,COMPLETED,Fall2021,B,3,6,In-person,true
BQ91971,BJJJ 100,COMPLETED,Fall2021,B+,4,7,In-person,true
BQ91971,CSEE 200,COMPLETED,Spring2022,B+,2,5,Online,true
BQ91971,BAAA 100,COMPLETED,Spring2022,A-,4,6,Online,true
BQ91971,BBBB 200,COMPLETED,Spring2022,C+,1,5,Hybrid,false
BQ91971,CSJJ 100,COMPLETED,Spring2022,A-,3,7,Hybrid,true
BQ91971,BTTT 200,COMPLETED,Summer2022,W,2,6,Online,false
BQ91971,CSPP 100,COMPLETED,Summer2022,B,3,4,Online,true
BQ91971,CSNN 100,COMPLETED,Summer2022,D+,2,4,In-person,false
BQ91971,BEEE 300,COMPLETED,Fall2022,B,3,11,In-person,true
BQ91971,CSDD 100,COMPLETED,Spring2023,C+,2,4,In-person,false
BQ91971,BJJJ 200,COMPLETED,Spring2023,A,2,7,In-person,true
BQ91971,BRRR 300,COMPLETED,Summer2023,B-,5,8,In-person,false
BQ91971,CSKK 300,COMPLETED,Summer2023,B+,4,8,Online,true
BQ91971,CSPP 300,COMPLETED,Summer2023,B,2,6,Hybrid,true
BQ91971,CSCC 300,COMPLETED,Summer2023,C+,2,6,Online,false
BQ91971,BUUU 100,COMPLETED,Fall2023,C+,4,4,Hybrid,false
BQ91971,CSMM 300,COMPLETED,Fall2023,A,3,8,In-person,true
BQ91971,BAAA 200-8,COMPLETED,Fall2023,A-,2,4,In-person,true
BQ91971,BXXX 400-1,COMPLETED,Spring2024,A,3,5,Online,true
BQ91971,CSFF 300,COMPLETED,Spring2024,A,3,8,In-person,true
BQ91971,BQQQ 200,COMPLETED,Spring2024,A-,2,4,Online,true
EL45636,BJJJ 100,COMPLETED,Summer2024,B-,4,7,In-person,false
RH29151,CSDD 200,COMPLETED,Summer2024,A,3,9,In-person,true
RH29151,CSLL 100,COMPLETED,Summer2024,C+,3,7,In-person,false
RH29151,CSEE 200,COMPLETED,Summer2024,B,2,6,In-person,true
HF91206,BIII 100,COMPLETED,Spring2024,C-,4,5,Online,false
HF91206,BLLL 100,COMPLETED,Summer2024,A-,3,8,In-person,true
HF91206,CSPP 100,COMPLETED,Summer2024,B-,3,5,Online,false
HF91206,BTTT 200,COMPLETED,Summer2024,B,2,6,In-person,true
QW03775,CSFF 200,COMPLETED,Fall2021,B-,3,8,Online,false
QW03775,BTTT 200,COMPLETED,Fall2021,C+,2,6,Online,false
QW03775,CSMM 100-8,COMPLETED,Fall2021,C+,3,5,In-person,false
QW03775,CSDD 100,COMPLETED,Fall2021,B,2,3,In-person,true
QW03775,CSOO 200,COMPLETED,Spring2022,A,5,11,In-person,false
QW03775,BPPP 100,COMPLETED,Spring2022,A,4,5,In-person,true
QW03775,CSUU 100-3,COMPLETED,Summer2022,B,4,5,In-person,true
QW03775,CSEE 200,COMPLETED,Summer2022,D,2,5,In-person,false
QW03775,BLLL 100,COMPLETED,Summer2022,C+,3,4,Hybrid,false
QW03775,BOOO 200,COMPLETED,Summer2022,A-,2,6,In-person,true
QW03775,BXXX 100,COMPLETED,Fall2022,A-,3,5,In-person,true
QW03775,CSLL 100-1,COMPLETED,Fall2022,C,3,7,In-person,false
QW03775,BVVV 200,COMPLETED,Fall2022,A,2,4,In-person,true
QW03775,CSUU 100,COMPLETED,Spring2023,A-,3,4,In-person,true
QW03775,CSMM 100-1,COMPLETED,Spring2023,B+,3,5,Online,true
QW03775,BIII 100,COMPLETED,Summer2023,B+,4,5,In-person,true
QW03775,CSPP 100,COMPLETED,Summer2023,C+,3,4,Online,false
QW03775,BZZZ 200,COMPLETED,Fall2023,A-,2,5,In-person,true
QW03775,BCCC 200,COMPLETED,Fall2023,A-,1,4,In-person,true
QW03775,CSLL 100,COMPLETED,Spring2024,C+,3,6,In-person,false
QW03775,CSMM 100,COMPLETED,Spring2024,B,2,6,Hybrid,true
QW03775,BJJJ 100,COMPLETED,Summer2024,B,4,6,In-person,true
QW03775,CSYY 300,COMPLETED,Summer2024,B-,2,4,In-person,false
QW03775,BPPP 300,COMPLETED,Summer2024,A,3,11,Online,true
QW03775,CSKK 300,COMPLETED,Summer2024,A-,4,7,In-person,true
KN60485,BUUU 100,COMPLETED,Spring2021,C+,4,5,Hybrid,false
KN60485,CSNN 100,COMPLETED,Summer2021,A-,2,5,In-person,true
KN60485,CSRR 100,COMPLETED,Fall2021,B,4,6,In-person,true
KN60485,CSHH 100,COMPLETED,Fall2021,B+,3,7,Hybrid,true
KN60485,BAAA 200,COMPLETED,Fall2021,A-,3,6,In-person,true
KN60485,CSUU 100,COMPLETED,Spring2022,C,3,6,In-person,false
KN60485,CSPP 200-1,COMPLETED,Spring2022,A-,1,4,Hybrid,true
KN60485,BLLL 100,COMPLETED,Spring2022,B+,3,5,Hybrid,true
KN60485,CSPP 100,COMPLETED,Summer2022,B-,3,5,In-person,false
KN60485,CSKK 300,COMPLETED,Fall2022,B+,4,10,Online,true
KN60485,CSMM 100-8,COMPLETED,Fall2022,A-,3,5,In-person,true
KN60485,BJJJ 100,COMPLETED,Spring2023,B-,4,6,In-person,false
KN60485,CSLL 100-1,COMPLETED,Spring2023,B,3,4,In-person,true
KN60485,BXXX 100,COMPLETED,Spring2023,B+,3,8,In-person,true
KN60485,CSYY 200,COMPLETED,Summer2023,A-,3,5,In-person,true
KN60485,CSDD 200,COMPLETED,Fall2023,A-,3,6,Online,true
KN60485,CSAA 100,COMPLETED,Spring2024,C+,2,2,In-person,false
KN60485,BTTT 200,COMPLETED,Summer2024,B,2,4,In-person,true
MR12907,CSUU 100,COMPLETED,Fall2021,C+,3,5,Online,false
MR12907,CSEE 200,COMPLETED,Spring2022,C+,2,4,Online,false
MR12907,BIII 100,COMPLETED,Spring2022,C+,4,7,In-person,false
MR12907,CSMM 100-1,COMPLETED,Spring2022,B+,3,5,Online,true
MR12907,CSDD 200,COMPLETED,Summer2022,A-,3,8,Online,true
MR12907,BLLL 100,COMPLETED,Summer2022,B+,3,8,Hybrid,true
MR12907,CSPP 100,COMPLETED,Summer2022,C+,3,5,In-person,false
MR12907,CSUU 100-3,COMPLETED,Summer2022,C+,4,6,In-person,false
MR12907,CSNN 100,COMPLETED,Summer2022,B+,2,6,In-person,true
MR12907,CSLL 100-1,COMPLETED,Fall2022,B-,3,7,In-person,false
MR12907,CSOO 200,COMPLETED,Fall2022,C-,5,11,Online,false
MR12907,BPPP 300,COMPLETED,Fall2022,B+,3,11,Hybrid,true
MR12907,CSRR 300,COMPLETED,Spring2023,B+,5,8,Online,false
MR12907,CSLL 100,COMPLETED,Spring2023,C+,3,7,Online,false
MR12907,CSPP 200-1,COMPLETED,Spring2023,A,1,3,In-person,true
MR12907,CSRR 100,COMPLETED,Spring2023,C,4,7,Online,false
MR12907,BJJJ 100,COMPLETED,Summer2023,B,4,9,In-person,true
MR12907,CSCC 300,COMPLETED,Summer2023,A,2,6,In-person,true
MR12907,CSKK 300,COMPLETED,Summer2023,A,4,6,In-person,true
MR12907,CSYY 300,COMPLETED,Summer2023,A,2,6,In-person,true
MR12907,BTTT 200,COMPLETED,Summer2023,C+,2,3,Online,false
MR12907,CSMM 100,COMPLETED,Fall2023,B,2,4,In-person,true
MR12907,CSJJ 100,COMPLETED,Fall2023,B,3,6,Hybrid,true
MR12907,BVVV 200,COMPLETED,Fall2023,C,2,4,Online,false
